year,player_0,pos,college,weight_0,forty,vertical,bench,broad,threecone,shuttle,Height,round_0,pick_0,side,position_0,overall,team_1,pos_rk,grade
3.0,3456.0,9.0,20.0,37.0,69.0,17.0,0.0,16.0,29.0,37.0,1.0,1.0,25.0,0.0,8.0,112,26.0,2.0,11.0
3.0,430.0,10.0,152.0,77.0,81.0,0.0,28.0,0.0,0.0,0.0,2.0,0.0,127.0,0.0,9.0,72,19.0,5.0,36.0
3.0,1200.0,5.0,26.0,14.0,16.0,23.0,0.0,41.0,0.0,3.0,6.0,4.0,167.0,1.0,2.0,136,7.0,10.0,35.0
3.0,2938.0,0.0,6.0,11.0,4.0,2.0,15.0,5.0,10.0,27.0,5.0,3.0,11.0,0.0,0.0,41,14.0,2.0,6.0
3.0,2172.0,1.0,76.0,17.0,6.0,2.0,6.0,5.0,8.0,9.0,6.0,5.0,201.0,1.0,2.0,202,9.0,35.0,63.0
3.0,321.0,1.0,49.0,24.0,6.0,5.0,15.0,21.0,9.0,12.0,3.0,0.0,125.0,1.0,2.0,70,9.0,4.0,17.0
7.0,1595.0,0.0,13.0,24.0,1.0,12.0,32.0,5.0,45.0,18.0,3.0,4.0,151.0,0.0,0.0,176,5.0,30.0,38.0
7.0,910.0,0.0,63.0,19.0,7.0,25.0,15.0,8.0,38.0,22.0,3.0,3.0,52.0,0.0,0.0,53,5.0,6.0,17.0
7.0,2889.0,1.0,46.0,53.0,28.0,7.0,17.0,5.0,0.0,8.0,9.0,4.0,79.0,1.0,2.0,147,13.0,38.0,60.0
7.0,1468.0,8.0,65.0,105.0,44.0,1.0,14.0,2.0,109.0,22.0,4.0,3.0,50.0,0.0,7.0,49,19.0,1.0,49.0
7.0,1159.0,0.0,152.0,154.0,134.0,19.0,9.0,4.0,85.0,57.0,11.0,0.0,19.0,0.0,0.0,97,11.0,7.0,8.0
7.0,1694.0,7.0,44.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,158.0,1.0,1.0,50,30.0,2.0,5.0
7.0,165.0,7.0,21.0,85.0,45.0,6.0,10.0,10.0,38.0,19.0,4.0,2.0,133.0,1.0,1.0,9,1.0,3.0,3.0
7.0,2244.0,11.0,0.0,80.0,23.0,3.0,3.0,8.0,67.0,23.0,3.0,4.0,3.0,1.0,1.0,156,6.0,13.0,34.0
7.0,2090.0,0.0,7.0,35.0,28.0,9.0,17.0,10.0,71.0,37.0,4.0,2.0,6.0,0.0,0.0,28,18.0,12.0,30.0
7.0,2636.0,5.0,61.0,6.0,20.0,7.0,10.0,5.0,6.0,21.0,7.0,4.0,144.0,1.0,2.0,152,20.0,18.0,56.0
7.0,1782.0,10.0,76.0,70.0,48.0,8.0,3.0,13.0,68.0,31.0,2.0,3.0,44.0,0.0,9.0,35,4.0,4.0,5.0
7.0,2912.0,8.0,131.0,99.0,46.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,208.0,0.0,7.0,230,11.0,15.0,60.0
7.0,96.0,3.0,0.0,65.0,30.0,8.0,17.0,3.0,10.0,34.0,1.0,5.0,193.0,0.0,3.0,181,16.0,27.0,62.0
7.0,2986.0,10.0,23.0,5.0,52.0,15.0,37.0,19.0,150.0,63.0,0.0,1.0,164.0,0.0,11.0,111,0.0,3.0,2.0
7.0,603.0,11.0,13.0,75.0,42.0,11.0,13.0,13.0,40.0,6.0,6.0,0.0,57.0,1.0,1.0,77,3.0,1.0,4.0
7.0,316.0,9.0,54.0,67.0,49.0,9.0,0.0,9.0,6.0,16.0,4.0,2.0,41.0,0.0,8.0,3,24.0,0.0,15.0
7.0,3374.0,5.0,23.0,3.0,9.0,3.0,8.0,6.0,42.0,7.0,5.0,1.0,73.0,1.0,2.0,128,18.0,7.0,34.0
7.0,3220.0,9.0,9.0,84.0,25.0,12.0,0.0,23.0,71.0,25.0,3.0,5.0,181.0,0.0,8.0,213,19.0,14.0,47.0
7.0,512.0,7.0,33.0,52.0,38.0,18.0,1.0,4.0,25.0,22.0,3.0,1.0,105.0,1.0,1.0,121,5.0,10.0,32.0
7.0,271.0,1.0,9.0,7.0,5.0,6.0,18.0,8.0,42.0,13.0,6.0,1.0,0.0,1.0,2.0,102,29.0,9.0,30.0
7.0,3258.0,9.0,30.0,23.0,0.0,20.0,0.0,11.0,19.0,4.0,1.0,2.0,88.0,0.0,8.0,32,1.0,3.0,5.0
7.0,1985.0,2.0,40.0,123.0,62.0,26.0,1.0,25.0,160.0,55.0,8.0,3.0,94.0,0.0,5.0,64,10.0,16.0,48.0
7.0,1654.0,6.0,57.0,4.0,60.0,2.0,11.0,23.0,138.0,56.0,0.0,0.0,129.0,1.0,6.0,74,20.0,21.0,38.0
7.0,3278.0,5.0,7.0,1.0,12.0,19.0,23.0,10.0,86.0,0.0,6.0,0.0,96.0,1.0,2.0,79,2.0,5.0,31.0
7.0,1792.0,0.0,227.0,126.0,53.0,10.0,0.0,10.0,32.0,12.0,7.0,0.0,160.0,0.0,0.0,91,22.0,19.0,1.0
7.0,2791.0,11.0,30.0,30.0,63.0,1.0,1.0,6.0,51.0,17.0,3.0,0.0,128.0,1.0,1.0,73,14.0,3.0,28.0
7.0,2451.0,0.0,9.0,18.0,12.0,23.0,12.0,7.0,40.0,8.0,2.0,1.0,104.0,0.0,0.0,118,11.0,11.0,36.0
7.0,1030.0,5.0,60.0,18.0,11.0,10.0,2.0,15.0,5.0,17.0,3.0,2.0,86.0,1.0,2.0,27,22.0,3.0,9.0
7.0,2534.0,0.0,58.0,16.0,10.0,23.0,9.0,4.0,50.0,70.0,9.0,6.0,232.0,0.0,0.0,218,2.0,31.0,50.0
7.0,2026.0,3.0,62.0,10.0,33.0,9.0,2.0,9.0,6.0,10.0,9.0,1.0,103.0,0.0,3.0,117,27.0,10.0,23.0
7.0,1035.0,9.0,63.0,23.0,33.0,6.0,0.0,12.0,0.0,4.0,1.0,3.0,8.0,0.0,8.0,36,26.0,6.0,8.0
7.0,2991.0,6.0,97.0,144.0,121.0,28.0,22.0,58.0,124.0,64.0,3.0,4.0,190.0,1.0,6.0,165,30.0,22.0,61.0
7.0,1387.0,5.0,2.0,22.0,9.0,1.0,18.0,10.0,47.0,29.0,3.0,2.0,39.0,1.0,2.0,21,5.0,0.0,25.0
7.0,1493.0,4.0,24.0,69.0,6.0,18.0,4.0,7.0,48.0,26.0,4.0,2.0,20.0,1.0,4.0,1,16.0,0.0,69.0
7.0,2975.0,1.0,93.0,63.0,7.0,10.0,23.0,4.0,56.0,11.0,5.0,1.0,24.0,1.0,2.0,109,14.0,21.0,1.0
7.0,14.0,1.0,5.0,146.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,70.0,1.0,2.0,114,24.0,12.0,2.0
7.0,353.0,0.0,42.0,41.0,104.0,5.0,12.0,1.0,94.0,115.0,7.0,2.0,38.0,0.0,0.0,20,28.0,2.0,15.0
7.0,3055.0,4.0,42.0,132.0,25.0,14.0,5.0,18.0,23.0,33.0,0.0,0.0,127.0,1.0,4.0,72,1.0,5.0,31.0
7.0,883.0,1.0,34.0,9.0,2.0,0.0,10.0,0.0,0.0,0.0,6.0,2.0,113.0,1.0,2.0,24,0.0,0.0,25.0
7.0,2787.0,1.0,213.0,1.0,15.0,3.0,18.0,37.0,85.0,22.0,3.0,1.0,166.0,1.0,2.0,127,4.0,8.0,18.0
7.0,60.0,5.0,38.0,19.0,23.0,8.0,15.0,14.0,65.0,34.0,5.0,6.0,228.0,1.0,2.0,248,8.0,8.0,22.0
7.0,361.0,1.0,167.0,25.0,31.0,9.0,6.0,5.0,10.0,6.0,6.0,5.0,178.0,1.0,2.0,195,19.0,42.0,0.0
7.0,17.0,6.0,32.0,142.0,32.0,8.0,25.0,6.0,43.0,37.0,3.0,2.0,29.0,1.0,6.0,13,31.0,0.0,45.0
7.0,1847.0,5.0,96.0,48.0,2.0,2.0,29.0,2.0,42.0,58.0,0.0,6.0,252.0,1.0,2.0,NA,36.0,13.0,54.0
7.0,812.0,10.0,129.0,40.0,119.0,38.0,1.0,26.0,160.0,84.0,2.0,1.0,76.0,0.0,13.0,137,19.0,18.0,56.0
7.0,2197.0,4.0,40.0,132.0,48.0,11.0,3.0,13.0,55.0,38.0,2.0,3.0,54.0,1.0,4.0,60,18.0,2.0,19.0
7.0,1111.0,6.0,4.0,149.0,49.0,0.0,11.0,0.0,0.0,0.0,1.0,2.0,7.0,1.0,6.0,29,12.0,5.0,14.0
7.0,1240.0,8.0,23.0,52.0,22.0,8.0,5.0,1.0,0.0,0.0,2.0,2.0,101.0,0.0,7.0,10,23.0,0.0,25.0
7.0,2028.0,10.0,123.0,40.0,83.0,24.0,11.0,38.0,66.0,74.0,2.0,4.0,211.0,0.0,13.0,143,17.0,7.0,42.0
7.0,443.0,0.0,24.0,7.0,13.0,25.0,10.0,1.0,102.0,102.0,9.0,1.0,1.0,0.0,0.0,106,3.0,8.0,16.0
7.0,1987.0,6.0,68.0,158.0,71.0,22.0,7.0,44.0,106.0,45.0,3.0,1.0,66.0,1.0,6.0,107,26.0,10.0,21.0
7.0,2805.0,0.0,25.0,42.0,31.0,0.0,2.0,0.0,0.0,0.0,1.0,5.0,204.0,0.0,0.0,209,19.0,34.0,47.0
7.0,2566.0,0.0,27.0,43.0,6.0,13.0,19.0,0.0,6.0,17.0,4.0,2.0,184.0,0.0,0.0,7,17.0,1.0,45.0
7.0,191.0,1.0,17.0,32.0,15.0,3.0,6.0,5.0,14.0,28.0,5.0,5.0,173.0,1.0,2.0,182,1.0,16.0,28.0
7.0,926.0,9.0,90.0,19.0,108.0,22.0,0.0,22.0,65.0,34.0,1.0,5.0,153.0,0.0,8.0,183,27.0,9.0,35.0
7.0,1217.0,6.0,0.0,60.0,65.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,51.0,1.0,6.0,51,27.0,7.0,2.0
7.0,470.0,8.0,14.0,105.0,38.0,14.0,7.0,6.0,28.0,17.0,4.0,0.0,121.0,0.0,7.0,65,16.0,5.0,18.0
7.0,500.0,2.0,15.0,91.0,73.0,37.0,11.0,35.0,149.0,85.0,4.0,1.0,168.0,0.0,5.0,140,12.0,10.0,20.0
7.0,993.0,4.0,16.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,40.0,1.0,1.0,23,25.0,3.0,5.0
7.0,2167.0,7.0,22.0,75.0,41.0,5.0,16.0,1.0,0.0,0.0,1.0,1.0,139.0,1.0,1.0,126,28.0,16.0,29.0
7.0,1087.0,3.0,7.0,29.0,9.0,14.0,0.0,2.0,43.0,17.0,11.0,1.0,65.0,0.0,3.0,103,13.0,5.0,7.0
7.0,2210.0,1.0,17.0,48.0,11.0,21.0,19.0,21.0,13.0,19.0,4.0,2.0,2.0,1.0,2.0,14,27.0,1.0,25.0
7.0,3580.0,10.0,28.0,98.0,56.0,35.0,7.0,33.0,37.0,126.0,4.0,5.0,177.0,0.0,9.0,193,25.0,10.0,41.0
7.0,3446.0,3.0,15.0,49.0,11.0,10.0,0.0,6.0,33.0,9.0,6.0,5.0,180.0,0.0,3.0,204,18.0,13.0,22.0
7.0,1193.0,1.0,40.0,48.0,16.0,0.0,10.0,0.0,0.0,0.0,7.0,5.0,220.0,1.0,2.0,188,31.0,30.0,48.0
7.0,2785.0,1.0,100.0,6.0,39.0,10.0,18.0,4.0,154.0,92.0,5.0,0.0,18.0,1.0,2.0,87,25.0,10.0,7.0
7.0,1702.0,0.0,11.0,61.0,11.0,0.0,10.0,0.0,0.0,0.0,13.0,6.0,114.0,0.0,0.0,244,12.0,40.0,0.0
7.0,1750.0,9.0,195.0,66.0,75.0,12.0,0.0,12.0,42.0,17.0,1.0,3.0,55.0,0.0,8.0,62,12.0,2.0,46.0
7.0,1695.0,11.0,89.0,72.0,68.0,1.0,14.0,6.0,0.0,0.0,6.0,4.0,110.0,1.0,1.0,154,19.0,7.0,62.0
7.0,1992.0,1.0,48.0,8.0,43.0,7.0,9.0,20.0,39.0,0.0,5.0,2.0,59.0,1.0,2.0,8,4.0,3.0,15.0
7.0,766.0,8.0,78.0,96.0,57.0,2.0,0.0,1.0,109.0,31.0,8.0,0.0,63.0,0.0,7.0,99,2.0,6.0,39.0
7.0,1010.0,1.0,38.0,28.0,2.0,13.0,18.0,8.0,45.0,20.0,6.0,5.0,198.0,1.0,2.0,197,5.0,29.0,58.0
7.0,2404.0,3.0,33.0,22.0,35.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,216.0,0.0,3.0,201,30.0,15.0,26.0
7.0,2824.0,6.0,53.0,5.0,48.0,7.0,22.0,13.0,37.0,34.0,8.0,3.0,157.0,1.0,6.0,37,13.0,2.0,9.0
7.0,1838.0,10.0,4.0,91.0,106.0,43.0,0.0,25.0,150.0,67.0,0.0,5.0,36.0,0.0,13.0,179,12.0,14.0,68.0
7.0,3247.0,4.0,18.0,133.0,48.0,0.0,4.0,0.0,0.0,0.0,8.0,4.0,78.0,1.0,4.0,141,7.0,10.0,32.0
7.0,2478.0,0.0,113.0,1.0,1.0,10.0,10.0,2.0,6.0,4.0,3.0,5.0,175.0,0.0,0.0,190,15.0,32.0,54.0
7.0,3081.0,2.0,8.0,152.0,85.0,38.0,0.0,39.0,130.0,80.0,10.0,6.0,227.0,0.0,13.0,237,14.0,13.0,52.0
7.0,2926.0,0.0,92.0,6.0,3.0,7.0,8.0,15.0,27.0,6.0,9.0,5.0,194.0,0.0,0.0,185,17.0,16.0,12.0
7.0,1703.0,3.0,0.0,68.0,7.0,15.0,9.0,11.0,0.0,0.0,3.0,3.0,14.0,0.0,3.0,55,0.0,3.0,16.0
7.0,175.0,7.0,14.0,35.0,44.0,14.0,1.0,6.0,10.0,38.0,5.0,1.0,137.0,1.0,1.0,119,8.0,33.0,0.0
7.0,3582.0,20.0,20.0,41.0,80.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,218.0,2.0,15.0,228,29.0,3.0,0.0
7.0,1929.0,0.0,18.0,29.0,4.0,7.0,15.0,6.0,0.0,0.0,6.0,0.0,99.0,0.0,0.0,86,7.0,21.0,20.0
7.0,2437.0,5.0,92.0,21.0,11.0,7.0,10.0,2.0,30.0,19.0,6.0,1.0,72.0,1.0,2.0,122,9.0,15.0,21.0
7.0,521.0,3.0,1.0,56.0,5.0,6.0,2.0,13.0,0.0,0.0,5.0,3.0,159.0,0.0,3.0,57,3.0,0.0,6.0
7.0,297.0,1.0,10.0,24.0,4.0,19.0,17.0,21.0,49.0,46.0,5.0,5.0,196.0,1.0,2.0,187,20.0,35.0,47.0
7.0,1310.0,10.0,39.0,160.0,106.0,15.0,16.0,18.0,161.0,56.0,0.0,0.0,97.0,0.0,9.0,81,26.0,3.0,13.0
7.0,1460.0,2.0,28.0,45.0,95.0,15.0,3.0,22.0,109.0,35.0,8.0,2.0,83.0,0.0,5.0,19,15.0,9.0,31.0
7.0,2102.0,1.0,130.0,112.0,16.0,23.0,28.0,0.0,11.0,19.0,7.0,5.0,174.0,1.0,2.0,184,1.0,24.0,51.0
7.0,1679.0,0.0,233.0,55.0,12.0,18.0,9.0,8.0,115.0,76.0,0.0,6.0,156.0,0.0,0.0,236,5.0,27.0,51.0
7.0,3316.0,6.0,7.0,97.0,60.0,16.0,13.0,27.0,0.0,67.0,1.0,3.0,117.0,1.0,6.0,48,2.0,3.0,19.0
7.0,1129.0,1.0,26.0,54.0,31.0,21.0,19.0,7.0,38.0,58.0,1.0,1.0,74.0,1.0,2.0,129,3.0,13.0,8.0
7.0,3194.0,3.0,54.0,14.0,22.0,7.0,12.0,2.0,0.0,0.0,5.0,6.0,244.0,0.0,3.0,222,24.0,11.0,1.0
7.0,3519.0,12.0,66.0,134.0,77.0,15.0,11.0,14.0,36.0,65.0,4.0,4.0,149.0,0.0,13.0,173,11.0,5.0,29.0
7.0,806.0,6.0,19.0,117.0,103.0,26.0,7.0,26.0,100.0,56.0,2.0,1.0,25.0,1.0,6.0,112,9.0,6.0,7.0
7.0,2242.0,1.0,7.0,94.0,26.0,18.0,15.0,7.0,30.0,1.0,11.0,3.0,11.0,1.0,2.0,41,31.0,6.0,31.0
7.0,1084.0,7.0,6.0,76.0,41.0,20.0,1.0,11.0,25.0,11.0,0.0,4.0,150.0,1.0,4.0,174,20.0,27.0,60.0
7.0,777.0,2.0,2.0,117.0,136.0,26.0,4.0,32.0,77.0,89.0,10.0,3.0,48.0,0.0,5.0,44,14.0,6.0,6.0
7.0,1615.0,0.0,0.0,13.0,8.0,17.0,19.0,12.0,0.0,0.0,6.0,3.0,93.0,0.0,0.0,63,15.0,9.0,49.0
7.0,695.0,0.0,64.0,37.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,53.0,0.0,0.0,56,6.0,4.0,6.0
7.0,1006.0,4.0,36.0,30.0,50.0,6.0,9.0,11.0,95.0,7.0,0.0,3.0,89.0,1.0,4.0,34,8.0,5.0,9.0
7.0,2666.0,1.0,88.0,48.0,3.0,1.0,12.0,1.0,22.0,1.0,9.0,1.0,141.0,1.0,2.0,133,23.0,18.0,20.0
7.0,2432.0,0.0,6.0,16.0,2.0,19.0,0.0,24.0,0.0,70.0,5.0,3.0,9.0,0.0,0.0,39,24.0,5.0,3.0
7.0,570.0,10.0,36.0,15.0,83.0,15.0,4.0,18.0,97.0,1.0,2.0,6.0,219.0,0.0,5.0,246,27.0,15.0,29.0
7.0,3248.0,2.0,11.0,0.0,34.0,12.0,20.0,5.0,72.0,62.0,10.0,2.0,68.0,0.0,5.0,11,9.0,3.0,45.0
7.0,381.0,10.0,8.0,45.0,103.0,27.0,16.0,25.0,0.0,0.0,8.0,0.0,161.0,0.0,13.0,93,24.0,9.0,22.0
7.0,732.0,12.0,1.0,109.0,90.0,24.0,27.0,0.0,0.0,0.0,0.0,4.0,189.0,0.0,11.0,161,5.0,10.0,0.0
7.0,3150.0,10.0,25.0,77.0,56.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,58.0,0.0,9.0,78,29.0,12.0,29.0
7.0,20.0,4.0,70.0,76.0,38.0,0.0,8.0,0.0,0.0,0.0,4.0,4.0,31.0,1.0,4.0,150,3.0,15.0,51.0
7.0,223.0,8.0,3.0,104.0,46.0,16.0,14.0,6.0,35.0,23.0,4.0,4.0,33.0,0.0,7.0,155,15.0,10.0,48.0
7.0,2176.0,7.0,111.0,30.0,8.0,30.0,1.0,21.0,6.0,9.0,0.0,2.0,91.0,1.0,1.0,5,26.0,0.0,59.0
7.0,1828.0,9.0,27.0,10.0,32.0,14.0,0.0,11.0,49.0,61.0,5.0,2.0,85.0,0.0,8.0,22,4.0,1.0,3.0
7.0,534.0,4.0,21.0,36.0,57.0,8.0,15.0,18.0,6.0,5.0,2.0,1.0,67.0,1.0,4.0,108,10.0,16.0,26.0
7.0,2047.0,4.0,23.0,131.0,40.0,7.0,3.0,28.0,26.0,13.0,8.0,0.0,17.0,1.0,4.0,84,22.0,4.0,7.0
7.0,2384.0,12.0,6.0,77.0,92.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,11.0,70,3.0,0.0,19.0
7.0,3590.0,10.0,10.0,44.0,81.0,22.0,20.0,23.0,75.0,54.0,2.0,2.0,80.0,0.0,9.0,16,8.0,2.0,40.0
7.0,3377.0,3.0,16.0,10.0,1.0,21.0,0.0,20.0,0.0,8.0,11.0,0.0,56.0,0.0,3.0,75,31.0,2.0,11.0
7.0,1518.0,2.0,27.0,44.0,58.0,12.0,5.0,17.0,57.0,27.0,4.0,2.0,92.0,0.0,5.0,6,13.0,1.0,43.0
7.0,1886.0,0.0,66.0,19.0,10.0,7.0,4.0,1.0,8.0,9.0,0.0,3.0,90.0,0.0,0.0,42,7.0,7.0,37.0
7.0,2075.0,1.0,31.0,18.0,4.0,23.0,0.0,28.0,61.0,9.0,0.0,1.0,102.0,1.0,2.0,116,26.0,7.0,13.0
7.0,1715.0,3.0,114.0,14.0,31.0,31.0,22.0,31.0,55.0,12.0,9.0,0.0,62.0,0.0,3.0,96,1.0,14.0,41.0
7.0,3583.0,9.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,152.0,0.0,8.0,178,9.0,10.0,20.0
7.0,1477.0,2.0,1.0,0.0,109.0,28.0,14.0,26.0,111.0,65.0,8.0,3.0,15.0,0.0,5.0,59,21.0,7.0,13.0
7.0,3409.0,16.0,5.0,81.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,210.0,0.0,3.0,245,3.0,0.0,56.0
7.0,3268.0,1.0,18.0,16.0,30.0,4.0,0.0,5.0,141.0,46.0,6.0,6.0,240.0,1.0,2.0,254,8.0,19.0,42.0
7.0,1135.0,0.0,35.0,50.0,24.0,25.0,17.0,31.0,46.0,22.0,1.0,0.0,134.0,0.0,0.0,90,21.0,15.0,8.0
7.0,3585.0,4.0,191.0,114.0,25.0,2.0,1.0,8.0,117.0,32.0,4.0,5.0,179.0,1.0,4.0,198,12.0,17.0,54.0
7.0,2618.0,2.0,37.0,20.0,103.0,43.0,0.0,23.0,101.0,95.0,8.0,0.0,122.0,0.0,13.0,66,29.0,5.0,25.0
7.0,3386.0,4.0,15.0,52.0,63.0,7.0,2.0,2.0,33.0,4.0,4.0,3.0,116.0,1.0,1.0,47,29.0,6.0,2.0
7.0,23.0,9.0,3.0,10.0,25.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,0.0,8.0,163,25.0,7.0,27.0
7.0,1857.0,7.0,98.0,81.0,47.0,4.0,4.0,5.0,21.0,50.0,0.0,4.0,34.0,1.0,1.0,166,21.0,18.0,53.0
7.0,3421.0,8.0,10.0,108.0,25.0,8.0,13.0,13.0,97.0,48.0,8.0,3.0,13.0,0.0,7.0,52,22.0,2.0,16.0
7.0,2155.0,0.0,2.0,1.0,3.0,1.0,29.0,3.0,91.0,11.0,1.0,1.0,27.0,0.0,0.0,123,10.0,17.0,21.0
7.0,2219.0,7.0,71.0,64.0,20.0,9.0,4.0,16.0,29.0,4.0,0.0,3.0,46.0,1.0,1.0,40,23.0,4.0,31.0
7.0,2739.0,19.0,8.0,49.0,23.0,12.0,1.0,1.0,0.0,0.0,2.0,5.0,112.0,2.0,14.0,191,27.0,0.0,60.0
7.0,1690.0,4.0,2.0,5.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,192.0,1.0,4.0,177,16.0,11.0,35.0
7.0,2486.0,12.0,36.0,4.0,106.0,28.0,1.0,22.0,69.0,32.0,0.0,5.0,203.0,0.0,13.0,207,6.0,11.0,0.0
7.0,2158.0,7.0,47.0,67.0,4.0,23.0,14.0,21.0,39.0,98.0,5.0,1.0,106.0,1.0,1.0,132,10.0,19.0,47.0
7.0,2964.0,7.0,4.0,80.0,8.0,7.0,4.0,13.0,0.0,0.0,0.0,4.0,212.0,1.0,1.0,169,28.0,17.0,38.0
7.0,1464.0,1.0,23.0,54.0,13.0,0.0,12.0,0.0,42.0,22.0,6.0,6.0,217.0,1.0,2.0,225,1.0,33.0,56.0
7.0,489.0,5.0,30.0,10.0,9.0,6.0,8.0,6.0,0.0,0.0,6.0,2.0,37.0,1.0,2.0,18,19.0,1.0,15.0
7.0,2034.0,6.0,47.0,124.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,6.0,251.0,1.0,4.0,243,3.0,23.0,63.0
7.0,2077.0,1.0,101.0,41.0,19.0,0.0,3.0,0.0,0.0,0.0,6.0,4.0,213.0,1.0,2.0,170,3.0,40.0,0.0
7.0,3290.0,0.0,38.0,179.0,10.0,29.0,0.0,31.0,132.0,9.0,7.0,6.0,182.0,0.0,0.0,240,30.0,28.0,29.0
7.0,510.0,6.0,230.0,70.0,68.0,27.0,9.0,23.0,79.0,49.0,1.0,4.0,145.0,1.0,6.0,158,23.0,9.0,4.0
7.0,3403.0,7.0,31.0,12.0,35.0,0.0,11.0,0.0,0.0,0.0,4.0,6.0,155.0,1.0,1.0,233,19.0,29.0,0.0
7.0,1206.0,5.0,15.0,10.0,17.0,9.0,10.0,5.0,0.0,0.0,3.0,4.0,81.0,1.0,2.0,162,7.0,17.0,61.0
7.0,774.0,10.0,38.0,111.0,105.0,32.0,7.0,48.0,99.0,67.0,4.0,4.0,170.0,0.0,9.0,153,14.0,4.0,32.0
7.0,2758.0,0.0,50.0,163.0,24.0,19.0,0.0,7.0,2.0,0.0,5.0,3.0,12.0,0.0,0.0,45,10.0,13.0,10.0
7.0,3520.0,12.0,78.0,88.0,99.0,32.0,7.0,23.0,101.0,50.0,0.0,3.0,47.0,0.0,13.0,43,20.0,1.0,14.0
7.0,105.0,0.0,19.0,49.0,22.0,23.0,0.0,24.0,3.0,46.0,0.0,3.0,120.0,0.0,0.0,61,24.0,10.0,11.0
7.0,1379.0,2.0,16.0,139.0,48.0,17.0,22.0,11.0,105.0,93.0,4.0,2.0,84.0,0.0,5.0,2,31.0,0.0,64.0
7.0,348.0,1.0,1.0,28.0,29.0,21.0,6.0,7.0,0.0,92.0,6.0,2.0,87.0,1.0,2.0,31,6.0,5.0,5.0
7.0,2896.0,8.0,22.0,113.0,34.0,14.0,12.0,6.0,107.0,27.0,2.0,0.0,163.0,0.0,7.0,98,5.0,11.0,53.0
7.0,2558.0,4.0,40.0,101.0,68.0,32.0,6.0,13.0,105.0,66.0,1.0,6.0,229.0,1.0,4.0,249,31.0,21.0,68.0
7.0,310.0,3.0,29.0,14.0,11.0,7.0,11.0,20.0,49.0,46.0,9.0,3.0,118.0,0.0,3.0,54,9.0,1.0,17.0
7.0,1534.0,0.0,5.0,180.0,16.0,4.0,0.0,4.0,0.0,0.0,9.0,1.0,22.0,0.0,0.0,104,19.0,18.0,23.0
7.0,3326.0,9.0,32.0,79.0,75.0,24.0,0.0,17.0,71.0,30.0,2.0,1.0,186.0,0.0,8.0,135,16.0,4.0,30.0
7.0,2559.0,2.0,11.0,86.0,84.0,38.0,0.0,40.0,60.0,68.0,8.0,0.0,135.0,0.0,13.0,95,6.0,12.0,42.0
7.0,2236.0,3.0,38.0,11.0,4.0,33.0,10.0,41.0,0.0,0.0,9.0,5.0,195.0,0.0,3.0,186,29.0,12.0,24.0
7.0,243.0,8.0,29.0,87.0,21.0,0.0,9.0,0.0,0.0,0.0,4.0,3.0,45.0,0.0,7.0,38,17.0,3.0,33.0
7.0,3019.0,7.0,1.0,80.0,9.0,36.0,7.0,34.0,32.0,16.0,3.0,2.0,30.0,1.0,1.0,15,11.0,1.0,25.0
7.0,2794.0,7.0,10.0,82.0,20.0,21.0,11.0,4.0,61.0,7.0,3.0,1.0,77.0,1.0,1.0,139,13.0,15.0,51.0
7.0,574.0,3.0,41.0,23.0,3.0,18.0,6.0,20.0,47.0,22.0,5.0,0.0,124.0,0.0,3.0,69,17.0,4.0,4.0
7.0,3569.0,11.0,49.0,27.0,0.0,10.0,8.0,18.0,0.0,0.0,1.0,6.0,239.0,1.0,1.0,253,13.0,4.0,38.0
7.0,639.0,7.0,20.0,69.0,45.0,13.0,14.0,3.0,65.0,32.0,3.0,4.0,171.0,1.0,4.0,159,24.0,8.0,28.0
7.0,3263.0,7.0,7.0,46.0,2.0,14.0,0.0,10.0,0.0,0.0,0.0,4.0,187.0,1.0,1.0,144,24.0,9.0,8.0
7.0,3455.0,7.0,172.0,52.0,69.0,8.0,5.0,6.0,115.0,8.0,2.0,6.0,254.0,1.0,1.0,255,13.0,23.0,66.0
7.0,3092.0,6.0,49.0,0.0,83.0,12.0,7.0,22.0,0.0,0.0,4.0,6.0,224.0,1.0,6.0,220,1.0,8.0,12.0
7.0,1207.0,4.0,2.0,143.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,146.0,1.0,4.0,160,22.0,9.0,2.0
